event_type,order_id,customer_id,customer_name,city,product_id,product_name,category,unit_price,quantity,total_amount,status,platform,ingested_at,event_timestamp,event_date,event_hour,event_year,event_month,processed_at
order,ORD-63149,101,Ekaraj Patla,HYDERABAD,1,Laptop,Electronics,45000.0,3,135000.0,confirmed,app,2026-03-15T11:29:00.006Z,2026-03-15T11:28:39.051Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-52102,347,Januja Shenoy,PUNE,8,Desk,Furniture,8000.0,2,16000.0,delivered,app,2026-03-15T11:29:00.006Z,2026-03-15T11:28:43.202Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-47552,211,Ekta Kapadia,DELHI,6,Coffee,Grocery,450.0,4,1800.0,cancelled,web,2026-03-15T11:29:00.006Z,2026-03-15T11:28:47.343Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-70651,112,Neha Grover,PUNE,6,Coffee,Grocery,450.0,5,2250.0,delivered,web,2026-03-15T11:29:00.006Z,2026-03-15T11:28:51.502Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-59710,284,Vasudha Solanki,CHENNAI,8,Desk,Furniture,8000.0,5,40000.0,delivered,web,2026-03-15T11:29:00.006Z,2026-03-15T11:28:55.652Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-39647,100,Anvi Aggarwal,MUMBAI,1,Laptop,Electronics,45000.0,3,135000.0,cancelled,mobile,2026-03-15T11:25:00.006Z,2026-03-15T11:24:31.676Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-35973,109,Krisha Grewal,HYDERABAD,4,Jeans,Clothing,1499.0,5,7495.0,confirmed,app,2026-03-15T11:25:00.006Z,2026-03-15T11:24:35.808Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-84786,339,Jack Tella,MUMBAI,1,Laptop,Electronics,45000.0,2,90000.0,confirmed,web,2026-03-15T11:25:00.006Z,2026-03-15T11:24:39.956Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-67154,266,Warhi Rastogi,DELHI,5,Rice 5kg,Grocery,350.0,3,1050.0,placed,mobile,2026-03-15T11:25:00.006Z,2026-03-15T11:24:44.104Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-79680,265,Brijesh Som,CHENNAI,1,Laptop,Electronics,45000.0,1,45000.0,confirmed,mobile,2026-03-15T11:25:00.006Z,2026-03-15T11:24:48.288Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-48768,5,Harini Virk,HYDERABAD,5,Rice 5kg,Grocery,350.0,4,1400.0,confirmed,web,2026-03-15T11:25:00.006Z,2026-03-15T11:24:52.424Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-35126,291,Yoshita Mahajan,BENGALURU,5,Rice 5kg,Grocery,350.0,4,1400.0,cancelled,web,2026-03-15T11:25:00.006Z,2026-03-15T11:24:56.600Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-17469,172,Sudiksha Mitra,CHENNAI,5,Rice 5kg,Grocery,350.0,2,700.0,placed,web,2026-03-15T11:11:00.013Z,2026-03-15T11:10:31.127Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-24959,196,Dalbir Wable,PUNE,7,Chair,Furniture,4500.0,1,4500.0,placed,mobile,2026-03-15T11:11:00.013Z,2026-03-15T11:10:35.292Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-60287,89,Sai Mohanty,DELHI,2,Phone,Electronics,15000.0,1,15000.0,delivered,app,2026-03-15T11:11:00.013Z,2026-03-15T11:10:39.424Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-97396,336,Kabir Dhawan,CHENNAI,4,Jeans,Clothing,1499.0,4,5996.0,cancelled,mobile,2026-03-15T11:11:00.013Z,2026-03-15T11:10:43.572Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-26363,284,Manya Dyal,HYDERABAD,4,Jeans,Clothing,1499.0,4,5996.0,cancelled,mobile,2026-03-15T11:11:00.013Z,2026-03-15T11:10:47.711Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-16470,158,Ekta Khosla,PUNE,7,Chair,Furniture,4500.0,3,13500.0,delivered,web,2026-03-15T11:11:00.013Z,2026-03-15T11:10:51.849Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-81590,114,Pooja Bhavsar,HYDERABAD,2,Phone,Electronics,15000.0,2,30000.0,confirmed,app,2026-03-15T11:11:00.013Z,2026-03-15T11:10:55.974Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-34827,4,Aashi Mann,BENGALURU,7,Chair,Furniture,4500.0,1,4500.0,delivered,app,2026-03-15T11:13:30.008Z,2026-03-15T11:13:00.549Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-32102,222,Ishanvi Ben,PUNE,2,Phone,Electronics,15000.0,2,30000.0,cancelled,app,2026-03-15T11:13:30.008Z,2026-03-15T11:13:04.689Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-45527,104,Anjali Kota,PUNE,8,Desk,Furniture,8000.0,3,24000.0,shipped,mobile,2026-03-15T11:13:30.008Z,2026-03-15T11:13:08.855Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-61872,11,Sara Pandit,DELHI,5,Rice 5kg,Grocery,350.0,4,1400.0,confirmed,web,2026-03-15T11:13:30.008Z,2026-03-15T11:13:12.979Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-54672,33,Darsh Varughese,PUNE,5,Rice 5kg,Grocery,350.0,5,1750.0,confirmed,app,2026-03-15T11:13:30.008Z,2026-03-15T11:13:17.130Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-21659,137,Chakradev Nair,MUMBAI,5,Rice 5kg,Grocery,350.0,2,700.0,placed,app,2026-03-15T11:13:30.008Z,2026-03-15T11:13:21.402Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-18160,484,Eesha Radhakrishnan,HYDERABAD,2,Phone,Electronics,15000.0,1,15000.0,cancelled,app,2026-03-15T11:13:30.008Z,2026-03-15T11:13:25.555Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-40457,476,Sarthak Comar,HYDERABAD,8,Desk,Furniture,8000.0,4,32000.0,confirmed,app,2026-03-15T11:09:00.006Z,2026-03-15T11:08:32.765Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10510,473,Abha Muni,CHENNAI,2,Phone,Electronics,15000.0,3,45000.0,delivered,mobile,2026-03-15T11:09:00.006Z,2026-03-15T11:08:36.891Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-72773,230,Chandani Shetty,BENGALURU,4,Jeans,Clothing,1499.0,5,7495.0,delivered,app,2026-03-15T11:09:00.006Z,2026-03-15T11:08:41.043Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-94029,498,Tanish Bora,DELHI,5,Rice 5kg,Grocery,350.0,1,350.0,confirmed,web,2026-03-15T11:09:00.006Z,2026-03-15T11:08:45.209Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-46626,124,Libni Bora,BENGALURU,6,Coffee,Grocery,450.0,3,1350.0,delivered,app,2026-03-15T11:09:00.006Z,2026-03-15T11:08:49.407Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-96351,401,Rohan Batta,BENGALURU,7,Chair,Furniture,4500.0,3,13500.0,delivered,mobile,2026-03-15T11:09:00.006Z,2026-03-15T11:08:53.542Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-35663,78,Lavanya Dar,PUNE,4,Jeans,Clothing,1499.0,2,2998.0,cancelled,app,2026-03-15T11:09:00.006Z,2026-03-15T11:08:57.744Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-95008,480,Kashvi Arya,PUNE,5,Rice 5kg,Grocery,350.0,3,1050.0,placed,web,2026-03-15T11:19:00.006Z,2026-03-15T11:18:31.065Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-77220,362,Kamala Master,DELHI,7,Chair,Furniture,4500.0,5,22500.0,cancelled,app,2026-03-15T11:19:00.006Z,2026-03-15T11:18:35.338Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-51147,421,Oviya Rege,BENGALURU,1,Laptop,Electronics,45000.0,1,45000.0,shipped,web,2026-03-15T11:19:00.006Z,2026-03-15T11:18:39.594Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-40163,469,Aryan Goswami,CHENNAI,2,Phone,Electronics,15000.0,1,15000.0,shipped,app,2026-03-15T11:19:00.006Z,2026-03-15T11:18:43.776Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10743,274,Anika Sankar,HYDERABAD,4,Jeans,Clothing,1499.0,1,1499.0,confirmed,app,2026-03-15T11:19:00.006Z,2026-03-15T11:18:47.939Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-95888,422,Tripti Bala,HYDERABAD,1,Laptop,Electronics,45000.0,4,180000.0,cancelled,app,2026-03-15T11:19:00.006Z,2026-03-15T11:18:52.071Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-70848,417,Thomas Vaidya,CHENNAI,7,Chair,Furniture,4500.0,3,13500.0,shipped,web,2026-03-15T11:19:00.006Z,2026-03-15T11:18:56.228Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-50350,364,Matthew Behl,HYDERABAD,8,Desk,Furniture,8000.0,3,24000.0,shipped,mobile,2026-03-15T11:12:30.006Z,2026-03-15T11:12:00.419Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-58185,269,Zinal Thaman,HYDERABAD,1,Laptop,Electronics,45000.0,2,90000.0,delivered,app,2026-03-15T11:12:30.006Z,2026-03-15T11:12:04.562Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-35253,383,Falak Dutta,MUMBAI,7,Chair,Furniture,4500.0,4,18000.0,confirmed,mobile,2026-03-15T11:12:30.006Z,2026-03-15T11:12:08.692Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-52342,358,Farhan Konda,MUMBAI,4,Jeans,Clothing,1499.0,3,4497.0,cancelled,app,2026-03-15T11:12:30.006Z,2026-03-15T11:12:12.821Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-93853,484,Hitesh Lal,DELHI,4,Jeans,Clothing,1499.0,5,7495.0,cancelled,web,2026-03-15T11:12:30.006Z,2026-03-15T11:12:16.953Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-13188,73,Dhriti Dass,HYDERABAD,8,Desk,Furniture,8000.0,3,24000.0,shipped,web,2026-03-15T11:12:30.006Z,2026-03-15T11:12:21.110Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-12704,448,Avni Devi,DELHI,6,Coffee,Grocery,450.0,5,2250.0,delivered,mobile,2026-03-15T11:12:30.006Z,2026-03-15T11:12:25.258Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-45317,494,Sathvik Bhatt,PUNE,8,Desk,Furniture,8000.0,3,24000.0,shipped,mobile,2026-03-15T11:15:00.010Z,2026-03-15T11:14:31.975Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-38181,127,Gautami Samra,BENGALURU,3,T-Shirt,Clothing,599.0,5,2995.0,confirmed,app,2026-03-15T11:15:00.010Z,2026-03-15T11:14:36.123Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-69774,189,Hredhaan Minhas,BENGALURU,1,Laptop,Electronics,45000.0,2,90000.0,delivered,app,2026-03-15T11:15:00.010Z,2026-03-15T11:14:40.279Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-11741,291,Rachit Kulkarni,HYDERABAD,4,Jeans,Clothing,1499.0,5,7495.0,confirmed,web,2026-03-15T11:15:00.010Z,2026-03-15T11:14:44.443Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-21449,474,Ira Rege,BENGALURU,4,Jeans,Clothing,1499.0,3,4497.0,cancelled,web,2026-03-15T11:15:00.010Z,2026-03-15T11:14:48.684Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-61154,10,Udyati Bera,BENGALURU,7,Chair,Furniture,4500.0,1,4500.0,shipped,mobile,2026-03-15T11:15:00.010Z,2026-03-15T11:14:52.900Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-92947,328,Agastya Dhaliwal,BENGALURU,2,Phone,Electronics,15000.0,5,75000.0,shipped,app,2026-03-15T11:15:00.010Z,2026-03-15T11:14:57.062Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-86683,317,Hardik Lad,HYDERABAD,4,Jeans,Clothing,1499.0,1,1499.0,shipped,app,2026-03-15T11:00:30.009Z,2026-03-15T11:00:02.896Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-39742,267,Ucchal Rana,HYDERABAD,6,Coffee,Grocery,450.0,1,450.0,cancelled,web,2026-03-15T11:00:30.009Z,2026-03-15T11:00:07.044Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-55582,143,Gaurav Bail,DELHI,8,Desk,Furniture,8000.0,5,40000.0,delivered,mobile,2026-03-15T11:00:30.009Z,2026-03-15T11:00:11.211Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-80535,209,Yashodhara Shetty,HYDERABAD,3,T-Shirt,Clothing,599.0,2,1198.0,shipped,app,2026-03-15T11:00:30.009Z,2026-03-15T11:00:15.413Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-32480,46,Imaran Raval,HYDERABAD,8,Desk,Furniture,8000.0,3,24000.0,placed,mobile,2026-03-15T11:00:30.009Z,2026-03-15T11:00:19.564Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-92998,466,Michael Kota,PUNE,1,Laptop,Electronics,45000.0,1,45000.0,confirmed,mobile,2026-03-15T11:00:30.009Z,2026-03-15T11:00:23.734Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-35727,137,Kevin Roy,PUNE,5,Rice 5kg,Grocery,350.0,5,1750.0,placed,mobile,2026-03-15T11:00:30.009Z,2026-03-15T11:00:27.868Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-81489,227,Tanish Mishra,HYDERABAD,8,Desk,Furniture,8000.0,4,32000.0,confirmed,app,2026-03-15T11:07:30.008Z,2026-03-15T11:07:03.124Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-76618,24,Reva Natt,BENGALURU,4,Jeans,Clothing,1499.0,3,4497.0,delivered,mobile,2026-03-15T11:07:30.008Z,2026-03-15T11:07:07.320Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-72903,344,Maanas Kapur,HYDERABAD,5,Rice 5kg,Grocery,350.0,5,1750.0,delivered,web,2026-03-15T11:07:30.008Z,2026-03-15T11:07:11.483Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-97307,243,Amaira Contractor,HYDERABAD,3,T-Shirt,Clothing,599.0,5,2995.0,delivered,app,2026-03-15T11:07:30.008Z,2026-03-15T11:07:15.633Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-85937,429,Krishna Basak,BENGALURU,5,Rice 5kg,Grocery,350.0,3,1050.0,confirmed,mobile,2026-03-15T11:07:30.008Z,2026-03-15T11:07:19.773Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-42858,70,Tarak Kaul,MUMBAI,6,Coffee,Grocery,450.0,2,900.0,delivered,app,2026-03-15T11:07:30.008Z,2026-03-15T11:07:23.925Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-77927,71,Mason Dube,MUMBAI,8,Desk,Furniture,8000.0,1,8000.0,shipped,web,2026-03-15T11:07:30.008Z,2026-03-15T11:07:28.175Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10730,408,Samesh Thakkar,HYDERABAD,7,Chair,Furniture,4500.0,2,9000.0,delivered,app,2026-03-15T11:25:30.006Z,2026-03-15T11:25:02.822Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-44957,65,Samaksh Banerjee,PUNE,7,Chair,Furniture,4500.0,4,18000.0,delivered,web,2026-03-15T11:25:30.006Z,2026-03-15T11:25:06.966Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-62388,130,Ishanvi Dyal,CHENNAI,4,Jeans,Clothing,1499.0,1,1499.0,placed,mobile,2026-03-15T11:25:30.006Z,2026-03-15T11:25:11.119Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-41996,178,Chakradev Ahluwalia,HYDERABAD,7,Chair,Furniture,4500.0,2,9000.0,cancelled,app,2026-03-15T11:25:30.006Z,2026-03-15T11:25:15.256Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10290,81,Balveer Chana,BENGALURU,5,Rice 5kg,Grocery,350.0,2,700.0,placed,mobile,2026-03-15T11:25:30.006Z,2026-03-15T11:25:19.404Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-67394,36,Samaksh Garde,PUNE,4,Jeans,Clothing,1499.0,5,7495.0,cancelled,mobile,2026-03-15T11:25:30.006Z,2026-03-15T11:25:23.546Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-43867,404,Frado Narang,DELHI,7,Chair,Furniture,4500.0,1,4500.0,delivered,app,2026-03-15T11:25:30.006Z,2026-03-15T11:25:27.684Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-48229,493,Netra Brar,DELHI,6,Coffee,Grocery,450.0,1,450.0,delivered,mobile,2026-03-15T10:59:00.009Z,2026-03-15T10:58:31.388Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-29475,291,Yamini Lad,BENGALURU,3,T-Shirt,Clothing,599.0,3,1797.0,delivered,app,2026-03-15T10:59:00.009Z,2026-03-15T10:58:35.552Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-59711,188,Mugdha Buch,MUMBAI,1,Laptop,Electronics,45000.0,3,135000.0,cancelled,web,2026-03-15T10:59:00.009Z,2026-03-15T10:58:39.711Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-45663,178,Niharika Bajaj,PUNE,3,T-Shirt,Clothing,599.0,5,2995.0,shipped,app,2026-03-15T10:59:00.009Z,2026-03-15T10:58:43.848Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-78485,291,Saksham Bail,PUNE,4,Jeans,Clothing,1499.0,4,5996.0,delivered,web,2026-03-15T10:59:00.009Z,2026-03-15T10:58:48.046Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-25308,313,Veda Kalita,CHENNAI,3,T-Shirt,Clothing,599.0,4,2396.0,confirmed,app,2026-03-15T10:59:00.009Z,2026-03-15T10:58:52.188Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-32314,62,Yash Kapadia,HYDERABAD,3,T-Shirt,Clothing,599.0,1,599.0,delivered,web,2026-03-15T10:59:00.009Z,2026-03-15T10:58:56.326Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-44284,495,Sara Ravi,DELHI,7,Chair,Furniture,4500.0,1,4500.0,cancelled,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:01.722Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-73331,361,Amruta Sinha,CHENNAI,7,Chair,Furniture,4500.0,4,18000.0,placed,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:05.896Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-92489,326,Januja Tiwari,MUMBAI,6,Coffee,Grocery,450.0,4,1800.0,cancelled,mobile,2026-03-15T11:21:30.006Z,2026-03-15T11:21:10.060Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-36854,268,Lila Hari,HYDERABAD,7,Chair,Furniture,4500.0,4,18000.0,confirmed,app,2026-03-15T11:21:30.006Z,2026-03-15T11:21:14.190Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-86699,195,Kabir Maharaj,PUNE,7,Chair,Furniture,4500.0,5,22500.0,delivered,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:18.314Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-91113,440,Chakrika Khosla,PUNE,4,Jeans,Clothing,1499.0,5,7495.0,placed,mobile,2026-03-15T11:21:30.006Z,2026-03-15T11:21:22.504Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-39378,327,Jack Sem,MUMBAI,2,Phone,Electronics,15000.0,1,15000.0,placed,web,2026-03-15T11:21:30.006Z,2026-03-15T11:21:26.651Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-34279,205,Yoshita Nigam,HYDERABAD,6,Coffee,Grocery,450.0,4,1800.0,cancelled,web,2026-03-15T11:27:00.006Z,2026-03-15T11:26:32.007Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-49905,456,Charita Menon,CHENNAI,1,Laptop,Electronics,45000.0,1,45000.0,confirmed,mobile,2026-03-15T11:27:00.006Z,2026-03-15T11:26:36.236Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-81666,259,Lekha Dugar,PUNE,8,Desk,Furniture,8000.0,3,24000.0,cancelled,mobile,2026-03-15T11:27:00.006Z,2026-03-15T11:26:40.378Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-23137,207,Noah Bawa,HYDERABAD,7,Chair,Furniture,4500.0,1,4500.0,cancelled,app,2026-03-15T11:27:00.006Z,2026-03-15T11:26:44.509Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-71070,328,Lakshit Mangat,PUNE,2,Phone,Electronics,15000.0,2,30000.0,delivered,mobile,2026-03-15T11:27:00.006Z,2026-03-15T11:26:48.664Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-23110,441,Ansh Nanda,MUMBAI,2,Phone,Electronics,15000.0,5,75000.0,shipped,app,2026-03-15T11:27:00.006Z,2026-03-15T11:26:52.796Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-53963,16,Charvi Suresh,MUMBAI,6,Coffee,Grocery,450.0,5,2250.0,delivered,mobile,2026-03-15T11:27:00.006Z,2026-03-15T11:26:56.968Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-18954,360,Gopal Comar,DELHI,7,Chair,Furniture,4500.0,1,4500.0,delivered,app,2026-03-15T11:02:00.012Z,2026-03-15T11:01:30.207Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-38158,377,Manan Dhar,HYDERABAD,6,Coffee,Grocery,450.0,4,1800.0,placed,mobile,2026-03-15T11:02:00.012Z,2026-03-15T11:01:34.360Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-19572,341,Ekaraj Brahmbhatt,MUMBAI,2,Phone,Electronics,15000.0,1,15000.0,cancelled,web,2026-03-15T11:02:00.012Z,2026-03-15T11:01:38.536Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-67536,374,Peter Balay,HYDERABAD,3,T-Shirt,Clothing,599.0,5,2995.0,cancelled,web,2026-03-15T11:02:00.012Z,2026-03-15T11:01:42.688Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-45613,313,Leena Behl,MUMBAI,2,Phone,Electronics,15000.0,5,75000.0,confirmed,mobile,2026-03-15T11:02:00.012Z,2026-03-15T11:01:46.828Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-92951,240,Wridesh Kade,HYDERABAD,5,Rice 5kg,Grocery,350.0,3,1050.0,confirmed,mobile,2026-03-15T11:02:00.012Z,2026-03-15T11:01:50.965Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-17257,295,Anay Gara,PUNE,6,Coffee,Grocery,450.0,5,2250.0,delivered,web,2026-03-15T11:02:00.012Z,2026-03-15T11:01:55.116Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-52540,83,Faqid Srinivas,MUMBAI,3,T-Shirt,Clothing,599.0,2,1198.0,placed,mobile,2026-03-15T11:20:30.009Z,2026-03-15T11:20:03.190Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-38377,306,Nitara Bedi,CHENNAI,4,Jeans,Clothing,1499.0,1,1499.0,delivered,app,2026-03-15T11:20:30.009Z,2026-03-15T11:20:07.346Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-94261,69,Deepa Khare,CHENNAI,4,Jeans,Clothing,1499.0,1,1499.0,delivered,mobile,2026-03-15T11:20:30.009Z,2026-03-15T11:20:11.505Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-80889,380,Thomas Jha,DELHI,6,Coffee,Grocery,450.0,5,2250.0,placed,app,2026-03-15T11:20:30.009Z,2026-03-15T11:20:15.651Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-19241,117,Anthony Rau,PUNE,6,Coffee,Grocery,450.0,3,1350.0,cancelled,app,2026-03-15T11:20:30.009Z,2026-03-15T11:20:19.815Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-61681,301,Neha Bhardwaj,HYDERABAD,4,Jeans,Clothing,1499.0,4,5996.0,shipped,web,2026-03-15T11:20:30.009Z,2026-03-15T11:20:23.946Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-29927,127,Kalpit Bhat,MUMBAI,7,Chair,Furniture,4500.0,4,18000.0,placed,mobile,2026-03-15T11:20:30.009Z,2026-03-15T11:20:28.079Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-15131,99,Ekansh Shan,CHENNAI,7,Chair,Furniture,4500.0,5,22500.0,placed,web,2026-03-15T11:14:30.006Z,2026-03-15T11:14:00.871Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-87767,210,Ishanvi Parsa,HYDERABAD,6,Coffee,Grocery,450.0,4,1800.0,confirmed,mobile,2026-03-15T11:14:30.006Z,2026-03-15T11:14:05.029Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10263,116,Tejas Basu,MUMBAI,4,Jeans,Clothing,1499.0,4,5996.0,placed,mobile,2026-03-15T11:14:30.006Z,2026-03-15T11:14:09.168Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
